loan_id,customer_id,loan_type,loan_amount,issue_date,loan_status,is_fraud
524,4010,Education,506792.79,16-07-2018,Default,0
525,4017,Education,1636.84,06-05-2017,Closed,0
526,4023,Gold,15675.06,15-02-2018,Active,0
527,4021,Education,486643.46,27-12-2014,Active,0
528,4001,Vehicle,746826.17,11-09-2024,Closed,0
529,4007,Personal,430611.68,14-03-2015,Default,0
530,4027,Education,566640.51,11-08-2014,Default,0
531,4026,Education,416574.74,07-03-2020,Default,0
532,4020,Business,578626.26,12-10-2014,Active,0
533,4016,Home,307403.98,02-12-2015,CLOSED,0
534,4005,Gold,495411.94,03-09-2017,Closed,1
535,4040,Personal,533344.4,18-07-2023,ACTIVE,0
536,4019,Business,539916.03,18-05-2023,Default,0
537,4008,Home,735690.58,01-05-2013,Closed,0
538,4035,Business,88630.01,13-08-2022,Active,0
539,4013,Personal,769315.82,"Aug 31, 2015",Default,0
540,4037,Business,371268.55,03-10-2020,Default,0
541,4025,Business,527431.44,27-08-2024,Active,0
542,4028,Vehicle,135240.61,17-05-2025,Active,0
543,4038,Home,646812.46,25-03-2014,Default,0
544,4027,Gold,-408252.73,04-07-2016,Active,0
545,4017,Home,679647.08,06-01-2015,Closed,0
546,4016,Business,381061.1,21-08-2019,Closed,0
547,4029,oHme,243280.01,17-11-2015,Active,0
548,4032,Gold,770301.55,04-12-2016,Closed,0
549,4029,Home,365606.09,06-09-2022,Active,TRUE
550,4035,Education,1034074.71,30-12-2017,Active,0
551,4033,ePrsonal,288814.69,25-12-2017,Closed,0
552,4019,Education,236918.69,10-04-2019,Default,0
553,4009,Education,620122.51,28-08-2021,Active,0
554,4036,Home,490615.37,01-08-2025,Default,0
555,4012,Home,253028.84,19-05-2021,Active,0
556,4029,Gold,649906.3,15-04-2021,Closed,0
557,4003,Vehicle,359084.46,25-01-2017,Active,0
558,4034,Personal,-445140.7,"Feb 23, 2017",Active,1
559,4012,Vehicle,-45959.03,08-06-2022,Closed,0
560,4029,Personla,492053.05,25-10-2019,Default,0
561,4007,Business,157741.01,"Dec 14, 2024",Active,0
562,4012,Vehicle,721046.76,22-05-2013,Active,1
563,4005,Vehicle,544329.9,04-02-2019,ACTIVE,TRUE
564,4003,Business,242709.49,30-12-2020,Active,0
565,4035,Personal,781811.98,13-02-2018,Closed,0
566,4024,Education,160582.78,10-01-2019,Default,0
567,4040,Business,559234.94,10-06-2020,Active,1
568,4031,Vehicle,326040.18,04-02-2015,Default,0
569,4018,Home,384211.27,06-03-2021,Closed,0
570,4015,Persnoal,563556.84,07-03-2024,Default,0
571,4006,Education,378910.55,19-11-2015,Default,0
572,4003,Home,760917.95,18-10-2019,Closed,0
573,4011,Education,535071.77,15-04-2014,Closed,0
574,4017,Education,665599.01,30-03-2018,Active,0
575,4039,Vehicle,173968.24,17-06-2020,Default,0
576,4004,Gold,200593.91,11-01-2016,Active,0
577,4011,Vehicle,487144.51,"Nov 02, 2017",Closed,0
578,4004,Education,542490.47,24-07-2019,Closed,0
579,4014,Gold,300994.87,06-05-2022,Closed,TRUE
580,4031,Personal,143671.25,"Jun 28, 2020",Default,0
581,4025,Personal,371241.88,"Jul 27, 2021",Default,0
582,4007,Personal,460232.56,09-04-2023,Active,0
583,4015,Vehicle,524536.08,16-01-2015,Default,0
584,4037,Vehicle,933684.13,18-11-2021,Active,0
585,4031,Vehicle,251722.16,28-12-2019,Closed,0
586,4008,Vehicle,98975.73,14-02-2018,Active,0
587,4003,Gold,298059.92,04-01-2022,Active,0
588,4034,Personal,416949.05,26-09-2025,Default,0
589,4038,Personal,644634.47,03-10-2014,Active,0
590,4035,Eudcation,21066.04,21-10-2013,Active,1
591,4019,Vehicle,72205.15,14-03-2021,Active,0
592,4036,Education,366973.95,18-06-2020,Active,0
593,4031,Home,476204.49,"Jan 20, 2018",Default,0
594,4003,Vehicle,315940.33,09-08-2018,Active,0
595,4004,Vehicle,415222.28,25-08-2021,Closed,0
596,4012,Personal,129034.16,22-11-2023,Active,0
597,4014,Personal,66634.73,09-07-2024,Default ,0
598,2360,Gold,-854706.26,16-05-2023,Default,0
599,4012,Education,735160.66,13-05-2020,Active,0
600,4024,Gold,281987.15,24-11-2024,Default,0
601,4033,Home,"8,20,602.02",10-08-2025,Default,0
602,4030,Gold,472541.81,05-03-2019,Default,0
603,4009,Business,42450.92,02-11-2020,Closed,0
604,4003,Business,815056.36,15-01-2023,Active,0
605,4030,Gold,427178.78,08-06-2013,Closed,0
606,4017,Personal,221357.22,20-02-2018,Active,1
607,4013,Business,"2,95,956.51",06-01-2023,Closed,0
608,4016,Personal,839085.8,26-05-2022,Active,0
609,4020,Personal,393632.05,18-05-2014,Closed,0
610,4003,Business,344227.29,"Aug 21, 2025",Default,0
611,4003,Gold,-812988.6,01-07-2018,Default,0
612,4003,Vehicle,375528.03,02-11-2015,Default,0
613,4010,Personal,575351.42,11-10-2023,Active,0
614,4029,Bsuiness,51160.51,18-12-2023,Closed,0
615,4003,Gold,466161.31,12-01-2020,Default,0
616,4036,Gold,278401,03-04-2017,  Active  ,0
617,4026,Gold,161564.67,22-04-2020,Active,0
618,4004,Vehicle,71845.53,04-12-2017,Active,0
619,4012,Gold,-311115.82,03-05-2021,Default,0
620,4001,Personal,564201.82,16-06-2013,Closed,0
621,4031,Home,25126.97,26-10-2017,Default,0
622,4022,Home,556525.08,30-01-2025,Closed,0
623,4011,Business,-280161.22,12-03-2025,Active,0
624,4006,Personal,199239.15,01-12-2022,Closed,0
625,4012,Gold,579817.57,21-01-2017,Closed,0
626,4036,Gold,"8,05,939.72",30-08-2013,Default,0
627,4018,Personal,263421.62,20-03-2024,Active,0
628,4038,Vehicle,714860.7,07-12-2022,Active,0
629,4035,Personal,558798.01,"Jul 17, 2022",Active,0
630,4026,Vehicle,149453.62,20-04-2023,Active,0
631,4019,Personal,26474.41,04-12-2016,Active,0
632,4003,Education,465250.57,17-02-2014,Default,0
633,4005,Gold,520821.57,11-03-2021,Default,0
634,4010,Gold,407895.68,11-09-2019,Active,0
635,4040,Education,271647.49,"Mar 09, 2013",Closed,0
636,4009,Home,243068.88,10-02-2020,Default,0
637,4035,Gold,759617.94,23-01-2017,Active,0
638,4014,Vehicle,2187.26,02-08-2021,Closed,0
639,4035,Home,626694.77,24-03-2020,Closed,0
640,4002,Home,277837.44,24-07-2019,Closed,0
641,4003,Personal,536.31,"Sep 02, 2018",Default,0
642,4004,Eduaction,341017.13,11-05-2022,Default,0
643,4011,Education,548176.82,29-11-2018,Closed,0
644,4039,Gold,438023.68,11-12-2023,Active,0
645,4015,Home,714011.89,23-07-2021,Default,0
646,4011,Vehicle,590913.56,11-09-2025,Default,0
647,4038,Home,511163.55,15-02-2019,Default,0
648,4014,Education,242620.16,16-03-2014,Active,0
649,4031,Education,344446.66,12-01-2019,Default,0
650,4008,Gold,165909.35,11-02-2020,Closed,0
651,4034,Home,588574.91,09-03-2019,Default,0
652,4002,Business,164090.2,03-10-2015,Closed,1
653,4029,Home,654171.15,"Sep 05, 2020",Closed,0
654,4038,Home,355890.39,25-08-2022,Default,0
655,4029,Vehicle,159146,11-06-2024,Closed,1
656,4004,Personal,"1,26,175.70","Aug 19, 2025",Closed,0
657,4011,Education,327598.33,11-08-2015,Default,0
658,4024,Education,351763.23,12-10-2014,Default,0
659,4024,Home,658651.47,25-04-2014,Closed,0
660,4006,Vehicle,665810.1,17-06-2022,Active,0
661,4038,Personal,263390.47,22-05-2025,Default,0
662,4017,Personal,269199.33,"Dec 10, 2024",Active,0
663,4006,Gold,944213.87,31-12-2021,Closed,0
664,4010,Business,497947.06,11-05-2022,Active,0
665,4026,Personal,"9,48,813.42",19-02-2023,Active,0
666,4021,Personal,130997.22,23-04-2017,Default,0
667,4029,Vehicle,586104.81,26-09-2019,Default,0
668,4006,Home,1149408.74,30-11-2024,Active,0
669,4023,Business,574000.89,30-11-2019,Default,0
670,4016,Business,-252842.62,18-03-2019,Active,0
671,3451,Business,413800.21,20-06-2019,Closed,0
672,4005,Education,451864.95,"May 23, 2015",Closed,0
673,4009,Personal,336431.53,10-01-2020,Active,0
674,4021,Gold,665626.21,25-03-2022,Active,0
675,4005,Vehicle,710421.83,13-01-2025,Active,0
676,4014,Education,28730.61,06-03-2014,Active,0
677,4007,Home,507665.22,02-03-2013,Closed,0
678,4017,Home,522447.05,19-07-2014,Closed,0
679,4003,Business,30275.14,01-12-2024,Default,0
680,4020,Business,9983.48,01-06-2013,Closed,0
681,4024,Education,507857.63,29-03-2024,Default,0
682,4016,oHme,582452.01,19-03-2024,Active,0
683,4022,Education,308029.24,31-12-2016,Default,0
684,4038,Personal,125532.66,18-01-2025,Default,1
685,4024,Personal,445318.94,30-12-2021,Active,0
686,4022,Personal,68722.93,27-02-2017, Default,0
687,4034,Vehicle,786262.95,"Jul 04, 2014",Active,0
688,4013,Gold,672720.68,07-01-2025,Default,0
689,4013,Gold,4977.43,21-02-2021,Active,0
690,4009,Gold,200629.89,25-03-2023,Active,1
691,4033,Vehcile,198897,11-04-2020,Default,0
692,4016,Education,514934.47,29-01-2014,Closed,1
693,4015,Business,375844.54,09-04-2013,Active,0
694,4012,Business,334371.73,13-06-2020,Default,0
695,4021,Education,131444.74,19-07-2014,Default,0
696,4020,Home,580877.05,09-12-2019,Active,0
697,4027,Personal,641800.24,09-12-2022,Default,0
698,4004,Vehicle,466371.78,13-01-2020,Active,0
699,4024,Gold,393997.79,04-08-2016,Active,0
700,4011,Personal,587827.7,03-02-2016,ACTIVE,0
701,4007,Personal,605635.08,25-04-2018,Default,0
702,4037,Gold,602967.12,"Jan 17, 2015",Active,0
703,4029,Gold,614137.34,19-07-2022,Active,0
704,4038,Education,462742.21,04-06-2017,Closed,0
705,4017,Education,88132.85,23-08-2020,Active,0
706,4001,Gold,319202.56,30-10-2018,Active,0
707,4031,Vehicle,1482.76,26-12-2019,Default,0
708,4025,Home,546647.28,07-01-2014,Default,0
709,4010,Gold,307980.6,13-09-2015,Active,0
710,4016,Gold,345355.25,10-09-2022,Active,0
711,4001,Edcuation,31479.82,04-01-2020,Active,0
712,4003,Eudcation,443643.3,25-12-2017,Active,0
713,4027,Personal,"4,00,996.69",07-01-2013,Default,0
714,4027,Personal,169820.68,27-09-2024,Closed,0
715,4011,Home,674589.64,03-08-2025,Default,0
716,4034,Business,107909.25,10-12-2021,Default,0
717,4026,Business,"5,90,415.53",11-02-2020,Default,1
718,4038,Business,"5,40,143.94",14-10-2014,Closed,0
719,4014,Business,"4,59,046.06","Feb 01, 2015",CLOSED,0
720,4004,Personal,747879.82,15-12-2017,Active,0
721,4014,Personal,532539.42,25-02-2019,Active,0
722,4005,Business,412121.39,"Nov 09, 2020",Active,0
723,4025,Personal,513693.42,04-01-2025,Closed,0
724,4027,Business,446067.01,16-01-2023,Active,0
725,4008,Home,159896.2,04-12-2020,Default,0
726,4013,Personal,313316.38,03-08-2018,Active,0
727,4034,Vehicle,732849.88,21-08-2019,active,0
728,2821,Vehicle,439770.17,17-12-2023,Active,0
729,4026,Gold,598476.35,"May 03, 2018",Closed,0
730,4020,Gold,530215.64,28-10-2018,Active,0
731,4030,Home,225383.61,15-10-2020,Active,0
732,4031,Home,164959.99,"Nov 10, 2019",Active,0
733,4029,Business,387944.35,27-01-2015,  Closed  ,0
734,4040,Education,186876.24,25-09-2024,Closed,0
735,4035,Gold,239356.41,06-06-2019,Closed,0
736,4036,Presonal,478921.56,"Apr 29, 2014",Closed,0
737,4001,Gold,358055.77,22-05-2019,Active,1
738,4014,Education,-477497.68,01-09-2019,Closed,1
739,4037,Vehicle,283081.59,28-05-2022,Closed,0
740,4002,Gold,204572.98,20-06-2016,Active,0
741,4016,Home,"3,55,971.45",20-04-2013,Active,0
742,4027,Vehicle,216444.22,27-10-2020,DEFAULT,0
743,4004,Gold,598424.35,"Aug 14, 2024",Default,1
744,4015,Personal,321071.76,19-08-2018,Closed,0
745,4018,Gold,681312.69,25-05-2017,Active,0
746,4004,Personal,152438.47,16-06-2023,Default,0
747,4031,Gold,217108.15,04-08-2017,Default,0
748,4010,Vehicle,144651.39,18-04-2022,Closed,0
749,4005,Glod,472703.08,18-09-2022,Closed,0
750,4024,Business,321185.56,08-04-2024,Closed,0
751,4021,Education,724106.84,"Jul 28, 2025",Default,0
752,4010,Home,514435.4,01-08-2023,Default,0
753,4037,Personal,834418.02,13-12-2015,Active,0
754,4009,Home,478649.65,01-08-2025,Closed,0
755,4030,Personal,292815.12,23-02-2024,Closed,0
756,4017,Personal,501295.03,07-10-2021,Closed,0
757,4039,Vehicle,1107.68,28-01-2015,Default,0
758,4003,Home,438380.23,17-11-2013,Default,0
759,4015,Home,827648.38,23-08-2025,Active,0
760,4009,Business,417980.4,07-01-2015,Closed,0
761,4022,Business,305825.52,20-02-2025,Active,0
762,4033,Bsuiness,468896.99,23-02-2014,Default,0
763,4003,Vehicle,707802.42,26-03-2016,Default,0
764,4017,Gold,-235848.83,11-02-2013,Active,0
765,4013,Business,140644.72,29-12-2021,Default,0
766,4008,Gold,603778.72,04-09-2024,Default,0
767,4032,Gold,316927.73,21-07-2022,Closed,0
768,4007,Vehicle,"58,985.70",25-05-2025,Active,0
769,4014,Business,706924.04,"Oct 30, 2016",Closed,0
770,4007,Gold,404188.89,15-01-2017,Default,1
771,4001,Business,245254.2,07-03-2018,Default,0
772,4022,Vehicle,473643.64,26-09-2024,Default,1
773,4032,Business,384353.17,19-06-2018,Default,0
774,4004,Business,165851.63,23-06-2016,Closed,0
775,4016,Vehicle,291264.38,20-08-2025,Active,0
776,4027,Gold,377091.65,16-11-2021,Default,0
777,4004,Home,302954.63,30-05-2018,Closed,0
778,4012,Vehicle,233934.71,13-10-2019,default,0
779,4002,Vehicle,-247252.37,06-04-2016,Default,0
780,4001,Gold,58410.68,25-04-2022,Active,0
781,4039,Personal,293800.18,16-10-2019,Active,0
782,4036,Personal,489610.89,04-02-2025,Active,0
783,4038,Vehicle,273942.98,07-01-2022,Active,0
784,4030,Home,494798.12,22-02-2013,Closed,0
785,4006,Home,360293.63,06-02-2018,Default,0
786,4001,Gold,780185.71,05-12-2013,Default,0
787,4026,Education,557755.99,27-03-2017,Default,0
788,4001,Business,335871.58,10-09-2023,Default,0
789,4039,Personal,262027.28,26-04-2022,Active,0
790,4010,Business,812844.76,04-02-2023,Active,0
791,4031,Education,406991.48,15-07-2020,Closed,0
792,4040,Education,517753.25,06-08-2013,Closed,0
793,4015,Vehicle,776088.76,05-01-2014,Closed,0
794,4009,Home,60369.12,07-12-2017,Closed,0
795,4005,Vehicle,723996.9,25-04-2019,Default,1
796,4020,Gold,925572.81,19-05-2020,default,0
797,4036,Vehicle,38832,01-01-2015,Closed,0
798,4026,Home,536890.78,30-06-2024,Default,0
799,4038,Hoem,645835.43,24-06-2014,Active,0
800,4001,Gold,863008.13,01-04-2016,Closed,0
801,4023,Education,270934.64,10-10-2013,Closed,0
802,4018,Business,232208.39,27-06-2014,Active,0
803,4026,Hmoe,482082.81,04-01-2022,Default,0
804,4025,Business,745134.53,30-07-2023,Closed,0
805,4017,Vehicle,352301.98,30-10-2016,Default,0
806,927,Vehicle,483381.26,22-08-2020,Closed,0
807,4033,Business,"1,62,047.72",06-09-2018,Active,0
808,4009,Home,694855.83,15-08-2014,Active,0
809,4035,Persoanl,433411.47,09-09-2022,Default,0
810,4028,Home,330914.69,24-06-2018,Closed,0
811,4017,Gold,427042.78,01-06-2014,Active,0
812,4023,Personal,198717.11,07-06-2014,  Active  ,0
813,4033,Eudcation,325210.77,03-11-2017,Closed,0
814,4014,Education,323940.22,04-03-2021,Closed,0
815,4017,Personal,1111562.98,22-11-2013,Default,0
816,4011,Gold,509919.21,25-04-2019,Default,0
817,4006,Vehicle,965934.45,03-10-2023,Default,0
818,4014,Gold,556995.08,15-01-2021,Closed,0
819,4004,Education,568074.4,02-08-2017,Default,0
820,4003,Education,756477.61,31-01-2024,Active,0
821,4036,Gold,721478.83,"Feb 15, 2025",Active,0
822,4028,Home,722954.73,29-08-2022,Active,0
823,4004,Personal,417677.11,23-06-2018,Active,0
824,4024,Business,444624.09,05-06-2020,Active,0
825,4004,Gold,38660.41,02-08-2016,Active,0
826,4028,Vehicle,225421.64,28-01-2020,Active,0
827,4028,Education,406735.35,16-05-2022,Closed,0
828,4021,Education,500342.34,24-10-2017,Closed,1
829,4005,Education,51334.76,15-03-2016,Active,0
830,4024,Godl,436838.26,01-04-2018,Closed,0
831,4004,Education,674220.86,11-10-2014,active,0
832,4038,Business,59196.92,"Aug 03, 2013",Active,0
833,4036,oGld,295038.63,08-02-2020,Closed,0
834,4006,Gold,334938.8,27-05-2014,DEFAULT,0
835,4006,Personal,416949.73,07-02-2015,Default,0
836,4004,Personal,5108.51,14-09-2014,Active,0
837,4015,Gold,224723.94,16-11-2024,Closed,0
838,4028,Business,215101.59,18-08-2016,Closed ,0
839,4037,Gold,434020.83,30-03-2016,Active,0
840,3367,Gold,625464.81,29-06-2018,Closed,0
841,4001,Gold,440163.35,22-11-2018,Default,0
842,4003,Personal,441696.64,01-03-2024,Default,1
843,4016,Business,267075.93,07-02-2025,Closed,FALSE
844,4024,Home,1054757.05,01-05-2019,closed,0
845,4011,Vehicle,515282.44,17-09-2023,Closed,0
846,4038,Home,18544.89,09-04-2015,Default,0
847,4023,Vehicle,93408.61,08-04-2021,Active,0
848,1630,Education,359954.63,"Jul 17, 2020",Default,TRUE
849,4026,Gold,"1,93,022.79",12-08-2013,Closed,0
850,4035,Vehicel,264660.04,28-01-2014,Active,0
851,4012,Home,229972.86,06-01-2021,Default,0
852,4008,Personal,46130.2,31-08-2019,Closed,0
853,4008,Gold,427499.64,09-02-2023,Active,0
854,4013,Home,234539.15,21-01-2025,Default,0
855,4038,Business,924154.35,21-05-2018,Active,0
856,4034,Personal,65347.84,12-10-2022,Closed,0
857,4008,Personal,604275.29,27-05-2013,Default,0
858,4017,Education,669710.43,09-04-2019,Default,0
859,4004,Business,404690.19,17-07-2015,Closed,0
860,4038,Education,237460.49,16-07-2016,Active,0
861,4024,Home,641771.48,18-10-2020,Closed,0
862,3630,Vehicle,931574.95,"Mar 30, 2017",Active,0
863,4001,Business,174167.39,02-09-2017,active,0
864,4021,Gold,452714.64,03-10-2020,active,0
865,4024,Personal,487742.42,18-07-2013, Default,0
866,4020,Home,523519.35,27-09-2015,Default,0
867,4008,Home,-126204.32,02-07-2017,Closed,0
868,4040,Gold,535377.41,19-01-2022,Default,0
869,4010,Personal,212873.44,12-08-2017,default,0
870,4004,Education,492254.61,01-09-2018,Closed,0
871,4015,oGld,355961.91,31-01-2023,Closed,0
872,4038,Business,782564.99,06-12-2020,Closed,0
873,4009,Vehicle,459446.94,12-02-2025,Closed,0
874,4023,Education,642606.25,06-11-2021,Default,0
875,4036,Home,65864.03,30-04-2015,default,0
876,4030,Business,376644.25,09-12-2021, Default,0
877,4019,Personal,657174.36,07-01-2016,Active ,0
878,4026,Gold,306657.34,02-07-2024,Closed,0
879,4032,Gold,341758.2,14-11-2019,Default,0
880,4036,Education,13379.69,26-10-2021,Active,0
881,4001,eVhicle,200216.74,15-04-2025,Active,0
882,4033,Home,201411.74,17-01-2024,Active,0
883,3764,Educatoin,395239.66,09-09-2013,Default,0
884,4036,Gold,828718.5,19-04-2021,Default,0
885,4025,Personal,1126045.35,22-01-2020,Closed,0
886,4033,Business,370734.09,24-08-2021,Default,0
887,4019,Gold,"6,58,612.73",30-05-2015,Closed,0
888,4005,Vehicle,990964.78,08-12-2023,Default,0
889,4011,Gold,129376.05,02-10-2021,Closed,0
890,4026,Business,356388.22,02-03-2025,Default,0
891,4031,Home,505537.61,29-11-2015,Active,0
892,4010,Education,61663.76,29-11-2014,Default,0
893,4030,Education,262894.45,27-11-2023,Active,0
894,4040,Education,486330.18,02-05-2021,Default,1
895,4036,Home,840836.67,17-12-2020,Active,0
896,4008,Home,555972.55,14-09-2018,Closed ,0
897,4033,Education,177436.2,25-03-2018,Closed,0
898,4027,Vehicle,442974.95,11-02-2015,Closed,0
899,4017,Home,536597.39,08-12-2018,Default,0
900,4016,Gold,101009.86,09-07-2017,Default,0
901,4012,Gold,550558.59,01-02-2017,Default,0
902,4035,Gold,113495.78,03-05-2016,ACTIVE,0
903,4006,Personal,512563.84,15-12-2020,Default,0
904,4019,Education,437691.39,06-01-2015,Closed,0
905,4015,Home,255880.7,16-08-2017,Default,0
906,4035,Business,887815.04,06-01-2023,Default,0
907,4027,Personal,"6,18,563.93",27-06-2022,Active,0
908,4010,Education,446096.68,04-01-2023,Closed,0
909,4029,Home,918838.26,24-12-2023,Active,0
910,4003,Education,343833.74,11-09-2015,Closed,0
911,4011,Gold,755036.78,31-08-2014,Default,0
912,4040,Business,564989.44,22-05-2019,Default,0
913,4020,Education,645615.79,24-01-2025,Closed,0
914,4031,Personal,112247.2,07-09-2017,Active,TRUE
915,1176,Personal,290774.58,29-03-2017,Active,0
916,4016,Business,708774.53,08-01-2013,Active,0
917,4031,Home,226000.07,26-08-2015,Active,0
918,4023,Vehicle,623605.18,02-09-2023,Default,0
919,4008,Personal,246133.68,04-08-2014,Default,0
920,4018,Personal,412320.95,22-09-2016,Active,0
921,4007,Business,452013.86,24-08-2019,Closed,0
922,4017,Gold,191092.09,21-05-2024,Default,0
923,4015,Gold,806630.51,31-05-2017,Closed,0
924,4038,Vehicle,503597.17,29-04-2017,Closed,0
925,4012,Education,632598.62,05-10-2025,Closed,0
926,4040,Gold,478608.06,"Aug 14, 2017",Active,0
927,4002,Home,637091.63,17-08-2023,Default,0
928,4005,Education,165169.23,"Jul 29, 2022",Closed,0
929,4023,Gold,555696.02,23-09-2016,Default,0
930,4019,Home,281474.81,21-03-2024,Active,0
931,4029,Education,263686.88,01-06-2015,Closed,0
932,4028,Personal,621994.88,17-01-2019,Closed,0
933,4005,Education,387116.14,"Jan 03, 2020",Default,0
934,4027,Home,550751.6,08-11-2022,Default,0
935,4038,Personal,176712.22,15-08-2015,Active,0
936,4029,Gold,451200.98,23-04-2013,Default,0
937,4025,Business,357548.94,03-11-2016,Active,0
938,4003,Education,37232.33,04-06-2015,Active,0
939,4032,Gold,546332.07,24-06-2017,Active,0
940,4003,Business,124405.91,12-08-2015,Default,0
941,4026,Personal,440367.18,29-09-2024,Closed,0
942,4039,Personal,572870.58,09-08-2014,Closed,0
943,4017,Gold,441530.35,07-01-2019,Default ,0
944,4040,Education,236095.29,22-08-2025,Default,0
945,4039,Education,58554.91,10-04-2023,Active,0
946,4006,Business,141700.28,01-09-2025,Default,0
947,4020,Gold,396355.21,21-02-2018,Active,0
948,4033,Personal,403120.61,"Aug 01, 2021",Closed,0
949,4032,Vehicle,449132.12,27-06-2023,Default,0
950,4006,Gold,387784.09,15-10-2021,Closed ,0
951,4016,Education,305785.2,19-07-2022,Active,0
952,4037,Vehicle,471758.28,14-07-2023,Closed,0
953,4035,Home,347697.48,12-06-2025,Closed,1
954,4009,Home,181067.53,05-01-2021,Default,0
955,4006,Educatino,431833.08,16-10-2014,Closed ,0
956,4007,Personal,66953.28,06-01-2022,Active,0
957,4028,Home,343422.86,17-04-2014, Closed,0
958,4010,Home,332348.78,12-07-2013,Default,0
959,4036,Business,1240180.89,02-04-2016,Default,0
960,4039,Personal,397662.46,14-03-2014,Default,0
961,4036,Gold,224165.77,23-05-2013,Default,0
962,4020,Gold,982347.15,14-05-2019,Default,0
963,4003,Home,"3,08,317.98",26-07-2021,Active,0
964,4033,Education,5743.16,15-01-2014,Closed,0
965,4009,Education,696551.55,01-01-2019,Active,0
966,4019,Education,664458.04,17-09-2014,Default,0
967,4022,Gold,426589.17,21-04-2013,Active,0
968,4033,Personal,604711.34,08-10-2020,Closed,0
969,4040,Buisness,714894.07,"Feb 02, 2014",Closed,0
970,4002,Business,103281.14,02-11-2013,Active,0
971,4008,Gold,375692.07,18-06-2023,Default,0
972,4022,Business,544039.25,10-03-2014,Closed,0
973,4007,Home,168951.32,20-01-2013,Default,1
974,4031,Gold,241570.38,06-05-2025,Active,0
975,4021,Gold,465536.98,04-07-2021,Active,0
976,4014,Home,404937.68,25-08-2020,Closed,0
977,4002,Home,50842.18,08-09-2018,Default,0
978,4020,Education,805630.92,19-09-2017,Closed,0
979,4012,Vehicle,6880.2,12-07-2024,Closed,0
980,4014,Vehicle,466510.97,05-08-2015,Closed,0
981,4013,Business,172530.82,"Jun 03, 2025",Closed,0
982,4008,Vehicle,254893.95,26-05-2016,Default,0
983,4036,Business,543032.04,16-07-2017,Active,0
984,4025,Education,101231.62,21-01-2016,Active,0
985,4015,Personal,366399.12,17-09-2017,Default,0
986,4019,Education,96135.82,30-11-2013,Active,1
987,4004,Vehicle,"6,30,768.24",05-10-2025,Closed,0
988,4025,Education,140721.13,20-08-2019,Active,0
989,4010,Home,38854.32,01-12-2014,Closed,0
990,4020,Personal,"3,53,339.53",19-01-2025,Active,0
991,4026,Home,180624.18,26-02-2024,Active,0
992,4036,Vehicle,39838.54,16-12-2014,Default,0
993,4006,Personal,234353.17,16-08-2016,Default,0
994,4022,Vehicle,803702.07,25-12-2023,Default,0
995,4010,Home,186874.75,20-09-2017,Closed,0
996,4007,Home,333557.11,19-03-2015,Active,0
997,4002,Business,-431813.65,20-10-2022,Closed,0
998,4040,Business,689435.96,17-05-2019,Active,0
999,4040,Education,"3,09,946.40",02-09-2014,Active,0
1000,4012,Personal,1060551.93,02-12-2022,Closed,0
1001,4011,Business,372764.8,08-10-2016,Default,1
1002,4001,Education,206609.17,22-02-2024,Active,0
1003,4018,Gold,470759.32,30-06-2021,Closed,0
1004,4009,Personal,306631.56,28-09-2019,Active,0
1005,4030,Vehicle,836001.74,21-05-2020,Default,0
1006,4009,Education,50724.76,23-04-2023,Closed,0
1007,4034,Bsuiness,451465.59,02-05-2021,  Active  ,0
1008,4022,Home,713297.84,12-06-2020,Default,0
1009,4006,Business,122363.39,01-02-2025,Closed,0
1010,4005,Home,376912.86,17-07-2021,Default,0
1011,4026,Vehicle,167224.59,05-03-2019,Default,0
1012,4022,Education,543220.27,01-10-2015,Closed,0
1013,4017,Vehicle,491060.22,28-11-2024,Default,0
1014,4017,Glod,475956.86,14-04-2019,Active,0
1015,4018,Personal,1977.66,07-02-2015,Closed,TRUE
1016,4014,Home,-267807.22,30-05-2013,Active,0
1017,4039,Education,593738.55,25-05-2022,Closed,0
1018,4020,Home,427178.37,14-02-2022,Closed,0
1019,4007,Gold,250618.91,16-09-2024,Default,0
1020,4001,Personal,68343.68,09-05-2015,Default,0
1021,4008,Home,380903.01,20-06-2018,ACTIVE,0
1022,4029,Business,243272.4,10-06-2016,Closed,0
1023,4030,Personal,144308.24,08-03-2019,Active,0
1024,4014,Education,738172.95,25-06-2015,Closed,0
1025,4040,Vehicle,35656.72,11-01-2019,Default,0
1026,4034,Vehicle,642781.09,30-01-2019,Default,0
1027,4013,Personal,547619.29,"Aug 15, 2023",Closed,0
1028,4034,Vehicle,-111904.53,06-12-2021,Default,FALSE
1029,4026,Business,390211.09,24-09-2019,Closed,0
1030,4005,Personal,263682.85,11-08-2013,Active,0
1031,4026,Education,22725.06,30-01-2017,Default,0
1032,4035,Personal,103128.03,14-07-2016,Default,0
1033,4018,Vehicle,340381.07,08-11-2022,Active,0
1034,4021,Personal,399103.6,28-04-2015,Default,0
1035,4011,Personal,423460.24,01-02-2021,Active,0
1036,4033,Business,614832.62,"Jan 25, 2015",Closed,0
1037,4019,Business,471137.86,11-01-2015,Closed,0
1038,4037,Vehicle,543260.33,22-11-2014,Closed,0
1039,4040,Education,9036.41,14-08-2017,Default,1
1040,4007,Hoem,211606.63,14-03-2020,Closed,0
1041,4003,Education,69853.92,"Nov 09, 2018",Active,0
1042,4034,Business,758912.94,01-07-2019,Closed,0
