transaction_id,account_id,transaction_date,transaction_type,amount,channel,is_fraud
2356,3485,23-01-2018 02:19,UPI,41,Online,0
2357,2236,26-06-2023 19:52,UPI,5691.17,Branch,0
2358,1318,07-12-2022 22:37,ATM Withdrawal,2952.48,Online,1
2359,4896,12-02-2018,POS,6800.4,UPI,0
2360,1305,08-04-2020 15:41,Debit,6464.42,Online,0
2361,2218,10-12-2019 15:27,Debit,1415.4,POS,0
2362,4489,12-02-2020,ATM Withdrawal,-2747.87,Onilne,0
2363,63,17-04-2025,Credit,11588.83,ATM,1
2364,1327,23-04-2019 04:51,Credit,-6545.41,ATM,0
2365,5753,10-11-2024 05:51,UPI,7965.01,ATM,0
2366,728,03-07-2024 03:23,Online Transfer,352.16,Branch,0
2367,247,26-08-2019,Online Transfer,-2321.21,POS,0
2368,6379,17-09-2022 19:07,POS,12351.85,UPI,1
2369,5116,02-09-2022 23:38,Credit,8800.39,Branch,0
2370,3907,10-08-2020 11:39,UPI,2106.28,POS,0
2371,181,01-04-2024,UPI,3913.83,ATM,NO
2372,4935,14-11-2021 15:06,Online Transfer,8839.07,Branch,0
2373,4145,13-01-2025,Credit,11356.73,POS,0
2374,5231,21-02-2025 02:16,POS,1854.51,UPI,0
2375,4681,23-06-2020 19:47,UPI,4193.48,ATM,1
2376,1134,12-02-2025 18:12,UPI,5480.37,Online,0
2377,866,"Mar 16, 2025",Debit,5124.1,Online,1
2378,2427,28-03-2018 23:45,POS,4514.74,Online,1
2379,1741,24-09-2025 12:07,Credit,2007.97,UPI,0
2380,6156,30-10-2024 21:07,Debit,1766.3,UPI,0
2381,3969,24-08-2025 08:32,ATM Withdrawal,2058.58,ATM,0
2382,220,02-03-2021 02:06,UPI,5880.25,ATM,1
2383,4454,11-02-2022,Debit,4465.47,ATM,0
2384,1181,15-02-2020 09:03,POS,5444.47,UPI,0
2385,6903,14-02-2022 17:12,Credit,68.43,POS,0
2386,5471,30-06-2020 22:14,POS,4873.94,UPI,FALSE
2387,4334,27-04-2018 23:41,ATM Withdrawal,4241.93,ATM,0
2388,5516,11-01-2020 00:12,POS,7129.88,Branch,0
2389,3725,10-09-2025,Online Transfer,1745.92,Branch,0
2390,91,06-12-2024,Debit,376.35,Branch,0
2391,3412,25-03-2020,Credit,5337.39,POS,0
2392,827,24-11-2020 02:44,Credit,2495.54,ATM,0
2393,3729,05-02-2020 06:26,Debit,8115.9,Online,0
2394,1092,15-01-2020 14:48,ATM Withdrawal,688.73,Branch,0
2395,6377,13-09-2025 02:36,UPI,6012.62,UPI,0
2396,5086,31-03-2019,ATM Withdrawal,7224.38,Online,0
2397,5795,31-10-2019 05:51,Credit,5254.01,Branch,0
2398,2950,20-04-2019 08:01,Credit,8535.01,UPI,0
2399,138,20-09-2022 03:55,Debit,1297.41,Online,0
2400,2302,24-06-2023 07:07,Debit,4085.19,Branch,0
2401,4311,20-12-2023 08:32,Online Transfer,1596.31,Branch,0
2402,633,04-09-2019 20:04,ATM Withrdawal,5165.8,POS,0
2403,1542,28-07-2023 12:41,Online Transfer,22.65,Online,0
2404,2321,31-01-2018 16:11,Debit,919.03,POS,0
2405,2911,12-10-2024 11:53,UPI,5869.81,POS,0
2406,4032,02-06-2023 06:15,UPI,6438.55,POS,0
2407,2730,24-03-2022 10:52,Debit,1184.28,UIP,0
2408,2962,21-09-2022 19:59,UPI,6207.68,Branch,0
2409,3221,15-07-2023,Debit,3214.67,Online,0
2410,5744,15-04-2019 12:27,UPI,12034.96,POS,0
2411,4565,01-01-2022 05:03,Credit,6082.44,Branch,0
2412,6031,14-03-2020,Online Transfer,4945.51,ATM,0
2413,2533,06-08-2021 11:18,Online Transfer,5765.87,ATM,NO
2414,4440,31-12-2021 04:21,Credit,5858.96,ATM,0
2415,4987,22-09-2021,ATM Withdrawal,7806.78,Branch,0
2416,1177,03-08-2021 00:32,POS,2439.1,Online,1
2417,1140,28-08-2020,Online Transfer,4498.7,Online,0
2418,1133,22-08-2019 11:17,Debit,6605.29,Branch,0
2419,870,22-05-2018 21:46,OPS,4249.46,Olnine,0
2420,3215,08-02-2019,ATM Withdrawal,6192.17,ATM,0
2421,6147,29-01-2018,POS,5182.5,UPI,1
2422,3531,25-11-2024 22:10,Online Transfer,7120.75,Online,1
2423,4408,08-02-2024 23:51,Debit,8457.37,POS,0
2424,4723,"Oct 02, 2022",Credit,1912.67,Branch,0
2425,1761,22-08-2021 09:56,UPI,6275.69,ATM,0
2426,850,"Oct 24, 2020",Online Transfer,8739.87,UPI,0
2427,5224,26-07-2022,UPI,1416.18,ATM,0
2428,794,14-10-2025 12:02,Online Transfer,180.55,Online,0
2429,6520,06-01-2021,ATM Withdrawal,1392.75,POS,0
2430,4030,25-02-2022,ATM Witdhrawal,13876.14,UPI,0
2431,5846,11-10-2020 00:12,POS,4735.14,ATM,1
2432,5863,29-09-2021,ATM Withdrawal,1038.39,UPI,0
2433,5441,12-12-2024 18:57,POS,5986.86,Branch,0
2434,5555,26-12-2020,Credit,9023.93,UPI,0
2435,5681,"Oct 28, 2025",Crdeit,1068.66,UPI,0
2436,4485,24-12-2023 12:00,Debit,14593.95,ATM,0
2437,1797,21-02-2025 04:16,POS,12060.97,UPI,1
2438,3966,25-02-2019 12:19,ATM Withdrawal,4451.58,Online,0
2439,2308,"Dec 02, 2018",Credit,2238.81,POS,0
2440,4029,13-08-2018 16:39,ATM Withdrawal,5001.2,ATM,0
2441,3487,17-04-2019 12:18,ATM Withdrawal,7885.35,POS,0
2442,2821,11-01-2024 18:27,UPI,13439.51,UPI,0
2443,5324,16-07-2019 03:16,Credit,7.01,UPI,0
2444,1192,"Mar 15, 2024",eDbit,1147.11,UPI,1
2445,1554,05-04-2021 18:21,Credit,1933.13,UPI,1
2446,5123,03-06-2021 04:17,Credit,549.06,Branch,0
2447,3684,17-10-2018 06:35,ATM Withdrawal,7848.18,Bracnh,1
2448,6329,16-04-2018 20:57,UPI,10256.88,ATM,0
2449,1018,22-11-2021 07:26,ATM Withdrawal,4786.42,Online,0
2450,1816,18-08-2024 11:48,Debit,9504.51,Branch,0
2451,2043,19-03-2019 10:39,UPI,3107.75,POS,1
2452,2212,16-09-2018 11:09,ATM Wihtdrawal,4029.01,Branch,0
2453,7,05-10-2023 08:11,ATM Withdrawal,624.79,UPI,0
2454,3052,03-11-2020,Online Transfer,5146.26,POS,0
2455,2389,"Feb 01, 2019",Debit,9710.11,UPI,0
2456,6660,22-10-2025 07:26,Debit,7622.62,TAM,0
2457,2732,01-02-2025 12:03,PUI,8680.48,POS,0
2458,4376,02-04-2022 18:19,ATM Withdrawal,8452.32,Online,0
2459,2578,09-12-2018 20:22,Credit,6935.57,ATM,0
2460,6465,09-05-2021,Credit,50.74,ATM,0
2461,2238,28-06-2022 22:58,POS,7627.9,Online,0
2462,6681,"Apr 30, 2018",UPI,1595.13,Branch,0
2463,4934,25-01-2018 15:46,Online Transfer,2344.86,Online,0
2464,2564,11-02-2022 15:49,Online Transfer,16483.73,UPI,0
2465,6651,18-03-2018 05:24,UPI,8713.94,ATM,0
2466,2913,16-02-2019 05:24,Debit,1736.76,Online,0
2467,1912,11-09-2025 01:38,Online Transfer,8891.25,UPI,1
2468,1574,03-04-2018 19:52,ATM Withdrawal,1658.01,POS,0
2469,3607,12-03-2024,UPI,2810.54,ATM,0
2470,2071,24-12-2024 10:37,UPI,9488.31,AMT,0
2471,4672,30-04-2019 22:10,POS,931.63,Branch,0
2472,6195,05-06-2020,Credit,3034.8,POS,0
2473,5224,13-02-2023,ATM Withdrawal,1378.94,Online,0
2474,3802,19-08-2025 06:02,Credit,-8281.48,Online,0
2475,4257,16-07-2024 06:54,Debit,8968.55,Online,0
2476,1272,09-11-2024,ATM Withdrawal,738.71,UPI,0
2477,4839,11-08-2022 15:16,Credit,4691.33,POS,0
2478,3149,28-02-2024 05:43,Debit,5049.58,ATM,0
2479,3523,13-11-2022 01:39,UPI,2241.59,UPI,0
2480,6660,26-07-2019 15:48,Online Transfer,6286.75,UPI,0
2481,1272,02-01-2018,UPI,1669.35,Branch,0
2482,2328,03-08-2021 11:24,Online Transfer,5962.88,Online,0
2483,1331,16-08-2024 11:12,Credit,3396.3,UPI,0
2484,1723,03-05-2022 17:45,Credit,3795.51,Branch,0
2485,2216,02-12-2018 21:02,Online Transfer,4651.04,Branch,0
2486,1554,01-06-2024 16:11,POS,1397.13,UPI,0
2487,1068,02-11-2018,Debit,3249.16,ATM,0
2488,5681,29-09-2024,Credit,5232.63,Online,0
2489,264,24-09-2022 09:21,Credit,2955.85,UPI,1
2490,2820,23-10-2023 22:52,Credit,3091.86,ATM,1
2491,1374,29-08-2022 10:46,POS,425.25,UPI,0
2492,5974,03-02-2021,ATM Withdrawal,5037.27,POS,0
2493,2453,16-07-2023 12:12,Debit,644.5,UPI,0
2494,2872,27-01-2023 20:14,Debit,123.63,UPI,1
2495,4404,11-03-2021 13:48,Online Transfer,8125.17,POS,0
2496,408,04-07-2024 15:03,POS,4128.75,Branch,0
2497,2275,19-12-2018 21:05,POS,31.38,PSO,0
2498,6442,25-06-2019 12:01,Online Transfer,6496.67,Branch,0
2499,6810,15-03-2022,UPI,8229.79,POS,0
2500,5199,25-02-2021,POS,3964.28,Online,1
2501,4121,07-12-2019 00:10,POS,10110.18,ATM,1
2502,5406,17-06-2018 11:06,Debit,1246.74,Online,0
2503,362,14-02-2019 05:14,ATM Withdrawal,3159.61,UPI,0
2504,2215,"Sep 08, 2018",ATM Wihtdrawal,5165.54,UPI,1
2505,4439,26-03-2020,UPI,3625.79,Online,0
2506,486,07-09-2023,Debit,56.29,UPI,1
2507,3071,10-12-2019,Credit,13839.04,PSO,0
2508,1247,30-11-2021 21:58,Deibt,910.16,ATM,0
2509,3825,14-04-2019 15:31,Debit,13484.68,AMT,0
2510,605,04-09-2020 23:21,ATM Withdrawal,3598.57,Branch,0
2511,3084,24-05-2020,ATM Withdrawal,20892.13,Branch,0
2512,3246,21-04-2021 04:30,POS,5617.05,Online,0
2513,3659,20-08-2023,Online Transfer,9743.62,Brnach,1
2514,2685,17-04-2023 04:43,Cerdit,8376.35,POS,0
2515,1738,31-07-2022 17:51,POS,6399.91,UPI,0
2516,4657,07-01-2023 20:25,Crdeit,4735.42,Online,0
2517,1363,17-05-2019 13:53,UPI,7180.12,UPI,1
2518,1651,13-05-2019 10:36,UPI,6905.95,POS,0
2519,6571,15-11-2018 04:43,Credit,26.33,Online,0
2520,5018,13-09-2025 03:18,Debit,3364.32,UPI,0
2521,1300,08-02-2019 07:08,ATM Withdrawal,1237.41,POS,0
2522,3935,10-03-2025 16:37,UPI,3034.26,POS,0
2523,6323,10-09-2022,POS,161.04,Branch,0
2524,1085,05-11-2023,ATM Withdrawal,4134.64,ATM,0
2525,2108,01-10-2018 15:04,Online Transfer,115.7,ATM,0
2526,5678,10-06-2020 22:16,ATM Withdrawal,5133.1,UPI,1
2527,5630,24-07-2023 05:44,Online Transfer,10251.68,Branch,1
2528,6914,21-11-2022 15:25,UPI,8288.39,Branch,0
2529,5176,22-06-2018 21:00,POS,11513.77,Online,0
2530,4497,12-11-2023 00:30,Credit,848.9,Online,0
2531,3296,05-03-2025,ATM Withdrawal,1786.55,ATM,0
2532,3248,18-01-2021,Online Transfer,568.61,UIP,0
2533,2132,22-10-2020 02:34,Debit,6731.02,UPI,0
2534,6064,23-03-2025 06:45,POS,13469.9,ATM,0
2535,3427,29-08-2023 01:46,Debit,5342.32,Branch,0
2536,3881,25-11-2022,ATM Withdrawal,2986.44,ATM,0
2537,5851,18-07-2021,UPI,5409.1,Branch,0
2538,4939,27-04-2018 10:43,Online Transfer,8594.71,Barnch,0
2539,4559,10-01-2021 09:29,Debit,1097.18,Branch,1
2540,3431,08-10-2020 14:48,Credit,8228.68,POS,0
2541,3356,09-04-2018 23:07,Debit,12907.57,UPI,0
2542,4475,16-10-2018,ATM Withdrawal,1013.95,Branch,0
2543,6688,01-04-2023 10:17,OPS,2938.21,Branch,0
2544,5942,05-01-2023 06:21,Credit,1880.68,Online,0
2545,4981,18-10-2022,UPI,5602.83,Branch,0
2546,4427,18-10-2021 01:21,Debit,5526.33,POS,0
2547,4973,12-02-2020 10:43,ATM Withdrawal,3601.74,Branch,0
2548,2027,22-04-2021 10:32,Debit,7007.64,POS,0
2549,88,05-06-2023 20:49,UPI,3647.85,ATM,0
2550,4420,15-05-2025 06:38,Online Transfer,4441.39,UPI,0
2551,3873,21-04-2020 21:45,Online Transfer,3345.04,POS,0
2552,2945,14-02-2018 13:02,Credit,8755.08,Online,0
2553,2644,"Sep 30, 2025",Credit,796.73,Branch,0
2554,2975,16-09-2021 21:07,Online Transfer,1747.17,Branch,0
2555,2583,30-06-2020 03:18,UPI,132.71,POS,1
2556,841,03-09-2019 08:50,Debit,5693.82,ATM,0
2557,4665,11-10-2023 18:57,ATM Withdrawal,14089.71,ATM,0
2558,3949,11-01-2020 05:37,ATM Withdrawal,5839.8,TAM,0
2559,1485,18-11-2023 04:02,UPI,9866.72,ATM,0
2560,3398,17-03-2025 16:31,UPI,7096.49,UPI,0
2561,3693,05-07-2019 12:34,Debit,3599.85,UPI,0
2562,5337,21-12-2019,ATM Withdrawal,12274.58,Branch,0
2563,2023,11-12-2021 12:17,ATM Withdrawal,823.24,UPI,0
2564,696,"Jun 08, 2020",Online Transfer,5506.25,Branch,0
2565,4858,08-05-2025,POS,4074.79,UPI,0
2566,2159,17-12-2023 19:22,UPI,5102.73,POS,0
2567,2046,16-05-2023 15:44,POS,4607.13,Branch,0
2568,5097,08-12-2024 09:30,POS,7450.66,Online,0
2569,2640,01-11-2019 02:06,POS,16.55,UPI,0
2570,3655,"Mar 30, 2018",ATM Withdrawal,10161.74,UPI,1
2571,212,23-03-2019 04:12,UPI,-3919.97,Branch,0
2572,2902,21-08-2024 23:58,POS,1529.94,Onlnie,0
2573,453,27-08-2022 07:26,ATM Withdrawal,2305.14,UPI,0
2574,6013,04-11-2021 15:37,Credit,1824.27,Branch,0
2575,2057,08-05-2025 11:25,Debit,1160.1,Online,0
2576,5571,02-11-2020,POS,1939.63,ATM,1
2577,5899,01-01-2025 14:35,POS,1809.38,UPI,0
2578,5801,30-06-2022 00:19,Debit,7220.52,UPI,0
2579,3453,"Oct 13, 2025",Credit,1575.85,POS,1
2580,2097,20-05-2021 06:15,PSO,-10290.85,POS,0
2581,3436,20-07-2020,UPI,7114.66,Online,0
2582,3890,31-03-2021 23:29,POS,6493.38,UPI,0
2583,6294,"Jul 24, 2025",Online Transfer,3160.32,UPI,0
2584,1910,02-03-2024 20:51,POS,3331.47,Online,1
2585,3670,13-06-2019 19:37,Credit,2826.84,ATM,0
2586,137,23-09-2018,ATM Withdrawal,2408.97,Branch,0
2587,2576,02-08-2021,Online Transfer,5848.46,Branch,0
2588,3783,30-12-2021 10:22,UPI,₹297.95,Branch,0
2589,4336,01-08-2022 05:46,ATM Withdrawal,527.64,Branch,0
2590,1173,18-04-2018 00:59,Debit,3715.86,Online,1
2591,2373,24-04-2023 19:09,UPI,6383.81,POS,0
2592,3323,19-08-2025 03:51,Debit,3181.3,Online,0
2593,6750,08-04-2025 13:22,Online Transfer,1118.4,ATM,1
2594,6589,17-10-2022 08:43,ATM Withdrawal,9869.7,POS,0
2595,1145,16-08-2019 09:10,Credit,1678.69,POS,0
2596,6375,04-11-2018 10:24,Creidt,2810.46,UPI,0
2597,2172,28-08-2023,Debit,3489.1,Online,0
2598,4140,23-08-2024 03:44,POS,564.84,ATM,0
2599,6612,28-05-2023 21:18,ATM Withdrawal,9117.03,Online,0
2600,6144,04-06-2019 23:19,ATM Withdrawal,4475.93,Online,0
2601,834,21-08-2019 10:05,ATM Withdrawal,41.41,UPI,0
2602,5264,18-10-2021 09:22,POS,450.23,Online,0
2603,4536,16-02-2023,ATM Withdrawal,3869.62,UPI,0
2604,6073,13-04-2018 14:32,Debit,4781.23,Online,0
2605,1394,24-08-2020 20:19,Credit,7971.76,POS,0
2606,1099,29-05-2021 19:19,Credit,5829.69,Branch,0
2607,4369,21-09-2020 09:31,Credit,683.86,Online,0
2608,3806,20-02-2024 14:12,Online Transfer,3037.37,Online,0
2609,6628,23-07-2021 01:24,Debit,4554.62,ATM,0
2610,6947,15-05-2019 11:15,Online Transfer,10178.64,POS,0
2611,4161,06-05-2024 05:09,ATM Withdrawal,5508.16,ATM,0
2612,2141,01-02-2019 08:50,Online Transfer,1695.96,OPS,0
2613,1041,19-04-2018 11:18,Debit,1896.57,POS,0
2614,5295,30-11-2020 04:31,Debit,4562.76,Branch,0
2615,1615,31-08-2024 18:09,Debit,8376.1,UPI,0
2616,3744,13-04-2022 11:34,Debit,3758,Branch,0
2617,588,22-12-2024 14:34,Debit,5216.56,Online,0
2618,4326,02-08-2025 03:03,Online Transfer,17127.72,Online,0
2619,2947,"Oct 23, 2021",POS,6145.69,Online,0
2620,6677,05-12-2020 21:38,Credit,-3108.31,POS,0
2621,6097,06-06-2018 06:55,UPI,9599.06,Branch,1
2622,6195,04-01-2024 03:08,Online Transfer,4070.02,Branch,0
2623,3987,24-05-2020,UPI,8597.89,Online,1
2624,5326,03-05-2019 18:06,UPI,8130.92,Branch,0
2625,1378,27-09-2023,POS,9433.86,Branch,0
2626,4599,10-11-2021 07:22,ATM Withdrawal,3544.56,Branch,0
2627,4305,13-08-2020 10:58,Credit,9926.58,Branch,0
2628,3940,13-02-2020 20:08,UPI,3676.2,Branch,0
2629,4697,15-10-2022,Online Transfer,-2172.15,Branch,0
2630,5012,14-03-2023,Online Transfer,3723.42,POS,1
2631,3489,08-02-2022 22:58,Online Transfer,1103.16,Branch,0
2632,1720,01-08-2019 21:22,nOline Transfer,4768.58,Online,1
2633,3638,28-01-2024 11:13,Credit,4294.45,UPI,YES
2634,1686,09-06-2023 05:43,Debit,3636.82,Branch,0
2635,4818,11-10-2025,ATM Withdrawal,8886.88,ATM,0
2636,364,16-02-2020 21:21,Debit,3684.96,ATM,0
2637,4774,20-03-2020 21:29,Online Transfer,5404.5,Online,0
2638,1582,25-10-2018 00:50,UPI,-7537.43,POS,0
2639,481,07-05-2024,Debit,9380.79,POS,1
2640,4485,18-06-2023 05:12,Debit,7275.3,Branch,0
2641,1022,18-02-2021,Online Transfer,1263.56,ATM,0
2642,5933,01-08-2018 17:09,POS,368.77,UPI,0
2643,2086,04-01-2020 21:40,Online Transfre,1527.38,Branch,0
2644,3772,27-02-2020 01:13,POS,202.64,Branch,0
2645,5512,31-10-2020 09:09,POS,2228.6,UPI,0
2646,4110,13-01-2025 00:12,Credit,3608.55,Online,0
2647,5950,12-09-2025 16:19,UIP,4792.33,UPI,0
2648,5364,23-03-2019,Credit,1937.35,ATM,0
2649,2605,28-04-2018 05:39,UPI,₹12008.43,Branch,1
2650,773,23-12-2019 10:00,ATM Withdrawal,18161.77,ATM,0
2651,752,12-06-2019 10:11,Debit,3804.67,Branch,1
2652,4990,25-02-2022 08:10,Debit,4780.7,Branch,0
2653,3756,18-01-2021 04:43,POS,4950.01,POS,0
2654,6685,08-06-2024 09:25,UPI,8320.32,ATM,0
2655,1141,27-11-2022 06:11,Credit,681.26,TAM,0
2656,1308,07-05-2024 10:19,ATM Withdrawal,-5511.55,AMT,0
2657,2482,13-07-2023 01:43,Debit,4292.25,Branch,0
2658,3992,16-06-2021,Credit,2028.6,ATM,0
2659,1711,22-11-2020 05:23,Online Transfer,3017.26,UPI,0
2660,1439,05-01-2021 13:26,POS,₹1116.58,ATM,0
2661,2625,20-06-2020 11:02,UPI,3414.47,Branch,0
2662,6118,20-10-2018 07:02,POS,5191.41,Online,0
2663,5459,06-12-2020 22:39,POS,3543.44,Branch,1
2664,6678,02-01-2018 19:52,UPI,668.87,Branch,0
2665,5876,02-03-2021 07:39,UPI,5763.81,UPI,1
2666,603,08-05-2021 04:21,Online Transfer,1778.41,ATM,0
2667,3673,06-11-2022 22:18,Debit,6869.23,ATM,0
2668,5587,"Dec 05, 2023",Credit,2395.04,POS,0
2669,1671,16-08-2019,ATM Withdrawal,6979.28,Branch,0
2670,222,17-10-2024,POS,6411.5,Online,0
2671,4100,02-10-2025 18:45,UPI,2229.62,Online,0
2672,6350,21-02-2024 10:13,POS,6843.39,Online,0
2673,6584,18-03-2021 13:10,UPI,-8826.39,POS,0
2674,5895,15-10-2018 08:53,UPI,3326,UPI,0
2675,5029,07-02-2022 16:28,Debit,-5962.18,POS,0
2676,3238,27-03-2019,ATM Withdrawal,9721.88,UPI,0
2677,4212,16-11-2020,UPI,4182.9,Online,0
2678,2657,24-06-2025 12:09,ATM Withdrawal,607.11,UPI,0
2679,3759,04-06-2018,Debit,6125.62,Online,0
2680,1878,01-05-2022,Online Transfer,1785.2,ATM,0
2681,1531,05-04-2021 21:48,Online Transfer,4362.8,UPI,0
2682,2310,12-12-2021 23:20,UPI,256.81,ATM,0
2683,480,26-04-2018 17:53,Credit,2239.5,Online,0
2684,2714,14-03-2025 03:13,OnlineT ransfer,5618.59,ATM,1
2685,4189,06-10-2018 13:15,UPI,1578.46,POS,YES
2686,6462,26-04-2025 06:30,ATM Withdrawal,3758.94,Branch,0
2687,1080,28-08-2024,UIP,1098.96,UPI,1
2688,5916,05-11-2019,UPI,4768.16,ATM,0
2689,3075,15-02-2018 08:38,Credit,2047.34,ATM,1
2690,773,23-03-2021 13:54,ATM Withdrawal,3941.11,ATM,0
2691,5211,03-07-2024 02:40,ATM Withdrawal,4631.76,ATM,0
2692,2917,20-03-2022 00:38,ATM Withdrawal,5447.16,POS,0
2693,3309,27-10-2020 05:17,UPI,6776.37,POS,1
2694,3167,05-01-2020 09:13,UPI,7126.58,UPI,0
2695,4622,25-11-2023,UPI,3241.36,ATM,0
2696,1128,27-09-2021 18:21,Credit,-5989.34,UPI,0
2697,2230,18-07-2020 11:40,Online Transfer,1197,ATM,0
2698,6913,19-11-2020 15:00,ATM Withdrawal,6376.11,UPI,1
2699,5936,17-02-2019 02:37,Online Trasnfer,10088.42,Online,0
2700,4251,07-09-2022 11:58,POS,8898.29,Branch,0
2701,1637,27-08-2018 07:05,Debit,5907.66,UPI,0
2702,215,20-07-2020,Credit,6943.41,POS,1
2703,1036,10-06-2021,ATM Withdrawal,3542.98,UPI,0
2704,4906,14-10-2023 21:02,Creidt,-4038.9,Online,0
2705,227,07-11-2018 11:54,ATM Withdrawal,8568.19,Online,1
2706,6582,19-02-2023 19:57,UPI,15113.75,PSO,0
2707,5815,28-08-2022,ATM Withdrawal,9091.23,UPI,1
2708,3457,24-01-2020 00:59,Debit,1207.09,ATM,0
2709,5172,03-12-2023 15:48,Creidt,2940.85,ATM,0
2710,5428,02-01-2018 14:05,POS,17716.54,ATM,1
2711,1771,30-05-2020 01:09,UPI,5803.94,Online,0
2712,6910,06-06-2018 11:15,Credit,11164.64,POS,0
2713,816,21-09-2018 12:25,Debit,2999.13,Branch,1
2714,5313,16-11-2023,POS,7792.15,Online,1
2715,6235,19-11-2020 10:08,ATM Withdrawal,10566.1,Branch,1
2716,3525,15-01-2023,POS,8734.95,UPI,0
2717,3557,29-12-2024 04:05,UPI,6738.8,Branch,0
2718,1038,27-07-2025,Debit,2228.16,POS,0
2719,4116,19-11-2020,Online Transfer,5294.4,ATM,0
2720,2995,19-11-2022 22:49,POS,6518.92,Branch,1
2721,1908,01-05-2022 10:30,ATM Withdrawal,3620.86,POS,0
2722,3524,15-07-2024 00:28,Credit,2687.6,Branch,0
2723,5326,24-06-2020 05:57,ATM Withdrawal,6172.42,Onlien,0
2724,867,30-06-2022 20:20,Online Transfer,326.6,POS,0
2725,5742,25-11-2022 05:10,Online Transfer,7808.61,UPI,0
2726,6642,28-03-2021 23:59,Debit,5957.45,UPI,0
2727,3479,12-09-2025 09:12,Debit,2905.9,Branch,0
2728,2370,10-01-2018 12:53,POS,1552.12,UPI,0
2729,3207,21-05-2020,UPI,623.18,ATM,0
2730,6818,03-12-2018 20:39,Debit,8586.03,TAM,0
2731,2253,"Dec 26, 2021",Credit,8546.15,Branch,0
2732,6029,12-11-2018 10:29,ATM Withdrawal,10866.29,UIP,1
2733,5957,26-03-2018 18:27,UPI,7.36,Branch,0
2734,1622,28-01-2023 07:52,UPI,7141.31,Branch,0
2735,6736,30-07-2024 20:18,Online Transfer,544.87,Online,0
2736,3442,02-12-2024 18:04,ATM Withdrawal,7624.74,UPI,0
2737,543,31-05-2018 02:01,Credit,5264.94,Online,0
2738,4540,20-10-2019 08:55,POS,7081.16,Branch,0
2739,2339,04-04-2024 02:01,ATM Withdrawal,7390.4,Online,0
2740,193,17-09-2018 07:36,Debit,7969.93,UPI,FALSE
2741,6519,25-06-2021 02:02,Online Transfer,3074.12,Branch,1
2742,6555,18-06-2021 20:48,POS,3956.8,UIP,0
2743,3297,19-09-2023,UPI,2943.04,ATM,0
2744,3465,16-06-2023,Online Transfer,3177.6,Onilne,0
2745,5739,04-12-2021,ATM Withdrawal,5137.83,POS,0
2746,4684,31-10-2021 09:02,Debit,7176.19,POS,0
2747,68,26-07-2022 22:10,Credit,592,ATM,0
2748,5739,17-04-2024 13:58,POS,1537.27,ATM,0
2749,680,15-01-2020 19:03,Debit,5639.63,ATM,0
2750,5605,05-01-2025 03:25,Dbeit,5825.42,POS,1
2751,3613,25-07-2021 09:04,Online Transfer,837.13,POS,0
2752,5968,12-08-2021,ATM Withdrawal,6641,Branch,0
2753,1604,14-08-2022 07:59,PUI,10672.26,ATM,0
2754,6888,22-05-2020 11:43,Credit,4292.29,POS,0
2755,2592,30-10-2025 10:42,UPI,4620.32,Branch,0
2756,4618,16-12-2021 13:58,ATM Withdrawal,117.13,POS,0
2757,112,"Sep 01, 2019",ATM Withdrawal,570.63,Branch,0
2758,1338,25-10-2022 03:22,ATM Withdrawal,11655.6,Branch,0
2759,4713,"Jan 04, 2024",UPI,746.99,UPI,0
2760,857,15-09-2021 03:33,Credit,7199.23,Branch,0
2761,723,25-04-2021,Online Transfer,3010.39,Online,1
2762,6685,28-06-2025 08:52,Online Transfer,6314.64,POS,0
2763,5384,22-03-2023,POS,938.5,Branch,0
2764,1469,13-07-2019,Online Transfer,6287.32,Branch,0
2765,4042,27-08-2018 11:23,Online Transfer,4916.44,POS,0
2766,3128,"Jul 14, 2019",ATM Withdrawal,2090.65,Branch,0
2767,6171,02-01-2025 00:10,Debit,1174.95,UPI,0
2768,5071,27-04-2021 07:52,Online Transfer,8337.97,ATM,1
2769,1923,17-01-2020 08:47,Credit,3357.69,Branch,0
2770,3507,10-09-2021,Debit,508.47,POS,0
2771,6529,07-02-2021 09:26,ATM Withdrawal,2868.41,PUI,0
2772,5206,19-09-2022 20:44,Debit,204.88,Branch,0
2773,4805,25-06-2019 17:07,ATM Withdrawal,2895.67,UPI,1
2774,1163,05-11-2019 12:12,Credit,1218.93,POS,0
2775,3654,08-11-2022,POS,6496.38,POS,0
2776,1408,26-11-2023 20:32,Online Transfer,10096.86,Online,0
2777,6789,07-04-2021 05:04,Online Transfer,6266.33,UPI,0
2778,3727,"Mar 30, 2025",ATM Withdraawl,742.2,Online,0
2779,159,15-03-2025 12:03,Online Transfer,2656.03,Branch,0
2780,2534,19-07-2023 20:43,Debit,5195.8,Online,0
2781,2962,21-01-2018 04:36,ATM Withdrawal,13901.21,ATM,0
2782,2081,09-01-2022 19:08,Credit,1414.43,Online,0
2783,5632,10-03-2023 19:11,Credit,11629.7,Branch,0
2784,4637,08-11-2021 15:01,POS,4403.83,UPI,1
2785,1574,"Sep 19, 2022",ATM Withdrawal,4150.99,Online,1
2786,5038,18-08-2019 06:19,ATM Withdrawal,1875.33,ATM,0
2787,4929,20-04-2023 16:53,Credti,16662.85,UPI,1
2788,4288,01-12-2022 08:08,POS,15630.11,Online,1
2789,6106,08-09-2021 03:27,UPI,2884.63,POS,0
